species_searched,species,longitude,latitude,source,date,key
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9776
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9778
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9779
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9781
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9786
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9788
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9804
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9805
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9806
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9811
Ameiva ameiva,Ameiva ameiva,-47.810001,-21.17,specieslink,1993,5781
Ameiva ameiva,Ameiva ameiva,-73.419134,-3.964699,specieslink,2018,19712
Ameiva ameiva,Ameiva ameiva,-73.418547,-3.964699,specieslink,2017,19829
Ameiva ameiva,Ameiva ameiva,-73.418547,-3.964699,specieslink,2018,19830
Ameiva ameiva,Ameiva ameiva,-48.2753801,-18.9146078,specieslink,1991,1797
Ameiva ameiva,Ameiva ameiva,-55.9931173,-4.2670701,specieslink,NA,4399
Ameiva ameiva,Ameiva ameiva,-55.9931173,-4.2670701,specieslink,NA,4400
Ameiva ameiva,Ameiva ameiva,-55.9931173,-4.2670701,specieslink,1991,4427
Ameiva ameiva,Ameiva ameiva,-55.9931173,-4.2670701,specieslink,1991,4618
Ameiva ameiva,Ameiva ameiva,-55.9931173,-4.2670701,specieslink,1991,4726
Ameiva ameiva,Ameiva ameiva,-55.9931173,-4.2670701,specieslink,1991,4813
Ameiva ameiva,Ameiva ameiva,-54.7009228,-2.4506291,specieslink,1997,8695
Ameiva ameiva,Ameiva ameiva,-54.7009228,-2.4506291,specieslink,1997,10108
Ameiva ameiva,Ameiva ameiva,-54.7009228,-2.4506291,specieslink,2000,11756
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,2002,12872
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,2002,12878
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,2002,12917
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,2002,12918
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,2002,12921
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,2002,12922
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,2002,12924
Ameiva ameiva,Ameiva ameiva,-47.872085,-18.577634,specieslink,1991,1779
Ameiva ameiva,Ameiva ameiva,-51.9236582,-18.9611859,specieslink,2006,18078
Ameiva ameiva,Ameiva ameiva,-51.9236582,-18.9611859,specieslink,2006,18079
Ameiva ameiva,Ameiva ameiva,-51.9236582,-18.9611859,specieslink,2006,18080
Ameiva ameiva,Ameiva ameiva,-51.9236582,-18.9611859,specieslink,2006,18082
Ameiva ameiva,Ameiva ameiva,-54.7009228,-2.4506291,specieslink,1996,7600
Ameiva ameiva,Ameiva ameiva,-54.7009228,-2.4506291,specieslink,1996,7603
Ameiva ameiva,Ameiva ameiva,-36.371496,-8.1405443,specieslink,1993,8187
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,8529
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,8532
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9733
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9735
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9736
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9737
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9747
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9753
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9756
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9764
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9765
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9777
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9789
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9792
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9793
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9794
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9796
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9798
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9800
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9801
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9812
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9815
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9818
Ameiva ameiva,Ameiva ameiva,-48.2210137,-13.5308501,specieslink,1997,9819
Ameiva ameiva,Ameiva ameiva,-55.9836006164551,-4.27611017227173,specieslink,2011,4301
Ameiva ameiva,Ameiva ameiva,-50.0985,-9.469305556,specieslink,2011,2008
Ameiva ameiva,Ameiva ameiva ameiva,-57.474722,-18.090556,specieslink,2012,ZUFMS-REP02432
Ameiva ameiva,Ameiva ameiva ameiva,-57.474722,-18.090556,specieslink,2011,ZUFMS-REP02431
Ameiva ameiva,Ameiva ameiva ameiva,-51.707361,-20.993472,specieslink,2014,ZUFMS-REP02296
Ameiva ameiva,Ameiva ameiva ameiva,-54.615522,-20.510642,specieslink,2012,ZUFMS-REP02187
Ameiva ameiva,Ameiva ameiva ameiva,-53.383333,-17.931111,specieslink,2007,ZUFMS-REP01842
Ameiva ameiva,Ameiva ameiva ameiva,-57.720833,-21.701944,specieslink,2008,ZUFMS-REP01035
Ameiva ameiva,Ameiva ameiva ameiva,-57.720833,-21.701944,specieslink,2008,ZUFMS-REP00527
Ameiva ameiva,Ameiva ameiva ameiva,-57.720833,-21.701944,specieslink,2008,ZUFMS-REP00526
Ameiva ameiva,Ameiva ameiva,-47.894114,-16.88225,specieslink,2017,ZUFMS-REP04475
Ameiva ameiva,Ameiva ameiva,-51.404,-20.3894,specieslink,2013,ZUFMS-REP03337
Ameiva ameiva,Ameiva ameiva,-56.948444,-9.225208,specieslink,2016,ZUFMS-REP02537
Ameiva ameiva,Ameiva ameiva,-53.7061004638672,-18.3241996765137,specieslink,2020,ZUFMS-REP04120
Ameiva ameiva,Ameiva ameiva,-53.7061004638672,-18.3241996765137,specieslink,2020,ZUFMS-REP04122
Ameiva ameiva,Ameiva ameiva ameiva,-55.8069000244141,-20.4836006164551,specieslink,1993,ZUFMS-REP01849
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1988,ZUFMS-REP00516
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1988,ZUFMS-REP00520
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1998,ZUFMS-REP01778
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1988,ZUFMS-REP01811
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,2000,ZUFMS-REP01815
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1997,ZUFMS-REP01828
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,2000,ZUFMS-REP00528
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1992,ZUFMS-REP03104
Ameiva ameiva,Ameiva ameiva ameiva,-54.6464004516602,-20.4428005218506,specieslink,1985,ZUFMS-REP00979
Ameiva ameiva,Ameiva ameiva ameiva,-57.6533012390137,-19.0091991424561,specieslink,1990,ZUFMS-REP01330
Ameiva ameiva,Ameiva ameiva ameiva,-57.6533012390137,-19.0091991424561,specieslink,1988,ZUFMS-REP03206
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1998,ZUFMS-REP01820
Ameiva ameiva,Ameiva ameiva ameiva,-55.8069000244141,-20.4836006164551,specieslink,1997,ZUFMS-REP01812
Ameiva ameiva,Ameiva ameiva ameiva,-56.4818992614746,-21.1210994720459,specieslink,2002,ZUFMS-REP00523
Ameiva ameiva,Ameiva ameiva ameiva,-54.3838996887207,-21.465799331665,specieslink,2001,ZUFMS-REP01768
Ameiva ameiva,Ameiva ameiva,-53.7061004638672,-18.3241996765137,specieslink,2018,ZUFMS-REP03458
Ameiva ameiva,Ameiva ameiva,-53.7061004638672,-18.3241996765137,specieslink,2019,ZUFMS-REP03459
Ameiva ameiva,Ameiva ameiva,-53.7061004638672,-18.3241996765137,specieslink,2019,ZUFMS-REP03461
Ameiva ameiva,Ameiva ameiva ameiva,-55.8069000244141,-20.4836006164551,specieslink,1997,ZUFMS-REP01822
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1996,ZUFMS-REP01770
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1997,ZUFMS-REP02932
Ameiva ameiva,Ameiva ameiva ameiva,-57.474722,-18.090556,specieslink,2012,ZUFMS-REP02425
Ameiva ameiva,Ameiva ameiva ameiva,-51.707361,-20.993472,specieslink,2013,ZUFMS-REP02294
Ameiva ameiva,Ameiva ameiva,-47.890828,-16.85111,specieslink,2017,ZUFMS-REP04476
Ameiva ameiva,Ameiva ameiva,-44.623389,-7.227606,specieslink,2017,ZUFMS-REP03462
Ameiva ameiva,Ameiva ameiva,-56.006944,-2.116667,specieslink,2015,ZUFMS-REP02539
Ameiva ameiva,Ameiva ameiva,-56.526389,-2.616944,specieslink,2015,ZUFMS-REP02538
Ameiva ameiva,Ameiva ameiva,-53.7061004638672,-18.3241996765137,specieslink,2021,ZUFMS-REP04124
Ameiva ameiva,Ameiva ameiva ameiva,-55.8069000244141,-20.4836006164551,specieslink,1993,ZUFMS-REP00514
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,2000,ZUFMS-REP00529
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1990,ZUFMS-REP01809
Ameiva ameiva,Ameiva ameiva ameiva,-57.6533012390137,-19.0091991424561,specieslink,1992,ZUFMS-REP01331
Ameiva ameiva,Ameiva ameiva ameiva,-54.6464004516602,-20.4428005218506,specieslink,1989,ZUFMS-REP01329
Ameiva ameiva,Ameiva ameiva ameiva,-54.5463981628418,-21.8019008636475,specieslink,2002,ZUFMS-REP01761
Ameiva ameiva,Ameiva ameiva ameiva,-56.4818992614746,-21.1210994720459,specieslink,2002,ZUFMS-REP00524
Ameiva ameiva,Ameiva ameiva,-53.7061004638672,-18.3241996765137,specieslink,2019,ZUFMS-REP03460
Ameiva ameiva,Ameiva ameiva ameiva,-56.7150001525879,-20.5386009216309,specieslink,2005,ZUFMS-REP01128
Ameiva ameiva,Ameiva ameiva ameiva,-55.7872009277344,-20.4710998535156,specieslink,1997,ZUFMS-REP01813
Ameiva ameiva,Ameiva ameiva,-38.299167,-12.530556,specieslink,2005,LAG-1035
Ameiva ameiva,Ameiva ameiva,-56.378333,-20.240833,specieslink,2008,LAG-1329
Ameiva ameiva,Ameiva ameiva,-41.665278,-14.203889,specieslink,2009,LAG-2399
Ameiva ameiva,Ameiva ameiva,-38.333056,-9.2,specieslink,NA,LAG-3
Ameiva ameiva,Ameiva ameiva,-38.768611,-12.737778,specieslink,2011,LAG-3097
Ameiva ameiva,Ameiva ameiva,-38.768611,-12.737778,specieslink,2013,LAG-3099
Ameiva ameiva,Ameiva ameiva,-41.468333,-11.693889,specieslink,2014,LAG-3203
Ameiva ameiva,Ameiva ameiva,-38.608611,-12.960278,specieslink,NA,LAG-710
Ameiva ameiva,Ameiva ameiva,-44.973056,-12.363333,specieslink,NA,LAG-888
Ameiva ameiva,Ameiva ameiva,-44.99,-12.152778,specieslink,NA,LAG-907
Ameiva ameiva,Ameiva ameiva,-38.299167,-12.530556,specieslink,2006,LAG-980
Ameiva ameiva,Ameiva ameiva,-38.333056,-9.2,specieslink,NA,LAG-1
Ameiva ameiva,Ameiva ameiva,-38.333056,-9.2,specieslink,NA,LAG-4
Ameiva ameiva,Ameiva ameiva,-56.378333,-20.240833,specieslink,2008,LAG-1329
Ameiva ameiva,Ameiva ameiva,-42.474722,-14.069444,specieslink,2009,LAG-2315
Ameiva ameiva,Ameiva ameiva,-38.510833,-12.971389,specieslink,2011,LAG-2799
Ameiva ameiva,Ameiva ameiva,-44.973056,-12.363333,specieslink,2010,LAG-2828
Ameiva ameiva,Ameiva ameiva,-40.624167,-15.245,specieslink,2011,LAG-2922
Ameiva ameiva,Ameiva ameiva,-38.768611,-12.737778,specieslink,2014,LAG-3201
Ameiva ameiva,Ameiva ameiva,-38.768611,-12.737778,specieslink,NA,LAG-3230
Ameiva ameiva,Ameiva ameiva,-38.323889,-12.697778,specieslink,2000,LAG-544
Ameiva ameiva,Ameiva ameiva,-38.955833,-12.618333,specieslink,2006,LAG-670
Ameiva ameiva,Ameiva ameiva,-44.973056,-12.363333,specieslink,NA,LAG-889
Ameiva ameiva,Ameiva ameiva,-44.99,-12.152778,specieslink,NA,LAG-906
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,1068
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,1071
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,1072
Ameiva ameiva,Ameiva ameiva,-40.630556,-19.539444,specieslink,2002,1989
Ameiva ameiva,Ameiva ameiva,-40.273333,-19.820278,specieslink,1972,214
Ameiva ameiva,Ameiva ameiva,-40.072222,-19.391111,specieslink,2008,2200
Ameiva ameiva,Ameiva ameiva,-40.215833,-18.490833,specieslink,2017,4138
Ameiva ameiva,Ameiva ameiva,-39.078778,-16.487472,specieslink,2001,4298
Ameiva ameiva,Ameiva ameiva,-40.069167,-19.349167,specieslink,2018,4403
Ameiva ameiva,Ameiva ameiva,-39.77,-18.688333,specieslink,2019,4519
Ameiva ameiva,Ameiva ameiva,-40.169167,-19.492778,specieslink,2018,4526
Ameiva ameiva,Ameiva ameiva,-39.89,-19.636389,specieslink,2019,4737
Ameiva ameiva,Ameiva ameiva,-39.89,-19.636389,specieslink,2019,4738
Ameiva ameiva,Ameiva ameiva,-40.88,-19.985278,specieslink,2023,4959
Ameiva ameiva,Ameiva ameiva,-40.433556,-18.567944,specieslink,2023,5050
Ameiva ameiva,Ameiva ameiva,-40.43875,-18.582833,specieslink,2023,5058
Ameiva ameiva,Ameiva ameiva,-39.550833,-18.086389,specieslink,1997,864
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,972
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,973
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,976
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,982
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,985
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,989
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,990
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,993
Ameiva ameiva,Ameiva ameiva,-40.337799,-20.319401,specieslink,2005,2662
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,1062
Ameiva ameiva,Ameiva ameiva,-39.858889,-18.716111,specieslink,1996,136
Ameiva ameiva,Ameiva ameiva,-39.858889,-18.716111,specieslink,1996,137
Ameiva ameiva,Ameiva ameiva,-39.858889,-18.716111,specieslink,1996,138
Ameiva ameiva,Ameiva ameiva,-40.070833,-19.861111,specieslink,2012,3001
Ameiva ameiva,Ameiva ameiva,-40.587044,-20.805919,specieslink,2011,3941
Ameiva ameiva,Ameiva ameiva,-40.825444,-20.928333,specieslink,2014,4028
Ameiva ameiva,Ameiva ameiva,-39.078778,-16.487472,specieslink,2001,4301
Ameiva ameiva,Ameiva ameiva,-40.163611,-19.482778,specieslink,2019,4557
Ameiva ameiva,Ameiva ameiva,-40.356944,-20.093056,specieslink,2019,4588
Ameiva ameiva,Ameiva ameiva,-40.433667,-18.566278,specieslink,2023,5056
Ameiva ameiva,Ameiva ameiva,-40.134,-18.310028,specieslink,2020,5177
Ameiva ameiva,Ameiva ameiva,0,-19.496944,specieslink,2019,4476
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,975
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,978
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,979
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,980
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,981
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,987
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,991
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2001,994
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2000,995
Ameiva ameiva,Ameiva ameiva,-39.064722,-16.449722,specieslink,2000,997
Ameiva ameiva,Ameiva ameiva ameiva,-59.3211,2.4753,specieslink,1993,USNM 566403
Ameiva ameiva,Ameiva ameiva,-63.3333,-17.85,specieslink,1966,USNM 163496
Ameiva ameiva,Ameiva ameiva,-63.3333,-17.85,specieslink,1966,USNM 163495
Ameiva ameiva,Ameiva ameiva,-60.4911,7.3706,specieslink,1999,USNM 535803
Ameiva ameiva,Ameiva ameiva,-60.4911,7.3706,specieslink,1999,USNM 535805
Ameiva ameiva,Ameiva ameiva,-66,-14.5,specieslink,1988,USNM 306633
Ameiva ameiva,Ameiva ameiva,-66,-14.5,specieslink,1988,USNM 306634
Ameiva ameiva,Ameiva ameiva,-66,-14.5,specieslink,1988,USNM 306637
Ameiva ameiva,Ameiva ameiva,-72.7789,-11.8633,specieslink,1997,USNM 538360
Ameiva ameiva,Ameiva ameiva,-72.7789,-11.8633,specieslink,1997,USNM 538362
Ameiva ameiva,Ameiva ameiva,-57.8583,5.6819,specieslink,1994,USNM 497800
Ameiva ameiva,Ameiva ameiva ameiva,-57.8589,5.6819,specieslink,1995,USNM 566413
Ameiva ameiva,Ameiva ameiva ameiva,-57.8589,5.6819,specieslink,1995,USNM 566412
Ameiva ameiva,Ameiva ameiva,-65.3556,-10.8306,specieslink,1944,USNM 123968
Ameiva ameiva,Ameiva ameiva,-58.8494,4.42,specieslink,1997,USNM 531675
Ameiva ameiva,Ameiva ameiva,-58.5094,4.285,specieslink,1997,USNM 531679
Ameiva ameiva,Ameiva ameiva ameiva,-59.3089,3.7525,specieslink,1992,USNM 566401
Ameiva ameiva,Ameiva ameiva ameiva,-59.0453,5.2186,specieslink,1998,USNM 566419
Ameiva ameiva,Ameiva ameiva ameiva,-59.0453,5.2186,specieslink,1998,USNM 566418
Ameiva ameiva,Ameiva ameiva,-59.7,4.72,specieslink,1989,USNM 291189
Ameiva ameiva,Ameiva ameiva,-72.7167,-12.8667,specieslink,1915,USNM 60686
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201447
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201443
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201442
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201441
Ameiva ameiva,Ameiva ameiva,-58.8494,4.42,specieslink,1997,USNM 531674
Ameiva ameiva,Ameiva ameiva,-58.7475,4.5833,specieslink,1997,USNM 531681
Ameiva ameiva,Ameiva ameiva,-58.7475,4.5833,specieslink,1997,USNM 531682
Ameiva ameiva,Ameiva ameiva,-58.9086,4.2516,specieslink,2012,USNM 588117
Ameiva ameiva,Ameiva ameiva,-77.3111,-0.6924,specieslink,1955,USNM 201432
Ameiva ameiva,Ameiva ameiva,-59.78,8.2,specieslink,1966,USNM 164193
Ameiva ameiva,Ameiva ameiva,-59.78,8.2,specieslink,1966,USNM 164194
Ameiva ameiva,Ameiva ameiva ameiva,-59.0453,5.2186,specieslink,1998,USNM 566420
Ameiva ameiva,Ameiva ameiva ameiva,-59.0453,5.2186,specieslink,1998,USNM 566417
Ameiva ameiva,Ameiva ameiva,-67.4167,6.0167,specieslink,1929,USNM 80628
Ameiva ameiva,Ameiva ameiva,-72.7167,-12.8667,specieslink,1915,USNM 60687
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201446
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201445
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201440
Ameiva ameiva,Ameiva ameiva,-75.8833,-0.266667,specieslink,1965,USNM 201436
Ameiva ameiva,Ameiva ameiva,-72.7167,-12.8667,specieslink,1915,USNM 60688
Ameiva ameiva,Ameiva ameiva,-66.17,-11.15,specieslink,1981,USNM 280270
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201458
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201461
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201463
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201462
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1961,USNM 158964
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1961,USNM 158966
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1867,USNM 120775
Ameiva ameiva,Ameiva ameiva,-68.3458,10.5069,specieslink,1965,USNM 162799
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1947,USNM 127138
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1942,USNM 117476
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1942,USNM 117477
Ameiva ameiva,Ameiva ameiva,-67.3333,10.2333,specieslink,1929,USNM 121195
Ameiva ameiva,Ameiva ameiva,-67.3333,10.2333,specieslink,1929,USNM 121196
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1960,USNM 142392
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1960,USNM 142393
Ameiva ameiva,Ameiva ameiva,-60.0253,-3.11333,specieslink,1963,USNM 150621
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 153993
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1964,USNM 159043
Ameiva ameiva,Ameiva ameiva,-48.4833,-1.45,specieslink,1964,USNM 159222
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201448
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201449
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201450
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201452
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201453
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201454
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201456
Ameiva ameiva,Ameiva ameiva,-75.2667,-0.65,specieslink,1958,USNM 201457
Ameiva ameiva,Ameiva ameiva,-65.22,2.5,specieslink,1967,USNM 216957
Ameiva ameiva,Ameiva ameiva,-65.28,2.25,specieslink,1967,USNM 216958
Ameiva ameiva,Ameiva ameiva,-65.82,3.17,specieslink,1967,USNM 216962
Ameiva ameiva,Ameiva ameiva,-65.7,7.63,specieslink,1967,USNM 216967
Ameiva ameiva,Ameiva ameiva,-61.32,6.28,specieslink,1966,USNM 216968
Ameiva ameiva,Ameiva ameiva,-61.58,4.42,specieslink,1968,USNM 216971
Ameiva ameiva,Ameiva ameiva,-61.58,4.42,specieslink,1968,USNM 216973
Ameiva ameiva,Ameiva ameiva,-62.25,7,specieslink,1966,USNM 216978
Ameiva ameiva,Ameiva ameiva,-70.73,10.5,specieslink,1968,USNM 216980
Ameiva ameiva,Ameiva ameiva,-72.25,10.85,specieslink,1968,USNM 216984
Ameiva ameiva,Ameiva ameiva,-72.27,10.85,specieslink,1968,USNM 216985
Ameiva ameiva,Ameiva ameiva,-67.65,5.4,specieslink,1967,USNM 216991
Ameiva ameiva,Ameiva ameiva,-66.32,2.62,specieslink,1967,USNM 216992
Ameiva ameiva,Ameiva ameiva,-65.82,3.17,specieslink,1967,USNM 216994
Ameiva ameiva,Ameiva ameiva,-65.82,3.17,specieslink,1967,USNM 216995
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 216998
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217004
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217007
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217011
Ameiva ameiva,Ameiva ameiva,-71.95,7.32,specieslink,1968,USNM 217015
Ameiva ameiva,Ameiva ameiva,-61.58,4.42,specieslink,1968,USNM 217021
Ameiva ameiva,Ameiva ameiva,-61.42,4.55,specieslink,1968,USNM 217022
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217037
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217042
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217043
Ameiva ameiva,Ameiva ameiva,-67.38,8.87,specieslink,1968,USNM 217045
Ameiva ameiva,Ameiva ameiva,-72.25,10.85,specieslink,1968,USNM 217056
Ameiva ameiva,Ameiva ameiva,-65.97,10.32,specieslink,1966,USNM 217064
Ameiva ameiva,Ameiva ameiva,-69.28,-12.83,specieslink,1983,USNM 247480
Ameiva ameiva,Ameiva ameiva,-69.28,-12.83,specieslink,1984,USNM 247484
Ameiva ameiva,Ameiva ameiva,-58.68,6.38,specieslink,1984,USNM 257523
Ameiva ameiva,Ameiva ameiva,-58.68,6.38,specieslink,1984,USNM 257530
Ameiva ameiva,Ameiva ameiva,-58.68,6.38,specieslink,1984,USNM 257531
Ameiva ameiva,Ameiva ameiva,-67.4133,8.92444,specieslink,1976,USNM 258144
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,NA,USNM 25856
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280277
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280284
Ameiva ameiva,Ameiva ameiva,0,0,specieslink,1981,USNM 280285
