id,species_searched,species,longitude,latitude,source,date,key,temporal_filter,precision_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.otl,.gbf,.inst,.dpl,.summary
296,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.974538,-30.627283,gbif,2023,4458428840,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
297,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.81923,-18.169912,gbif,2023,4458712079,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
298,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.865121,-25.151516,gbif,2023,4465427781,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
299,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-63.835483,-36.416027,gbif,2023,4510143993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
300,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.918054,-18.180006,gbif,2023,4600143083,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
301,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.660243,-30.885898,gbif,2023,4458791534,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
302,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.48425,-23.931602,gbif,2023,4465475029,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
303,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.70073,-22.999276,gbif,2023,4500841244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
304,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.080278,-20.825347,gbif,2023,4535648393,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
305,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.133474,-23.96948,gbif,2023,4607409769,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
306,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.735341,-30.573063,gbif,2023,4867939382,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
307,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.064756,-21.749336,gbif,2023,4953078775,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
308,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.619873,-16.631452,gbif,2022,3457203994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
309,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.778704,-29.586306,gbif,2022,3499430131,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
310,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.509507,-20.29978,gbif,2022,3747250685,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
311,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.41993,-20.304526,gbif,2022,3747265667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
312,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.396071,-15.447929,gbif,2022,3873033602,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
313,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.390905,-21.336474,gbif,2022,3873636198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
314,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.690391,-15.845449,gbif,2022,3903112167,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
315,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.513968,-20.268303,gbif,2022,4519327273,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
316,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.913076,-22.375792,gbif,2022,4868196348,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
317,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.199566,-30.57513,gbif,2022,3747377357,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
318,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.487453,-20.097643,gbif,2022,3824109342,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
319,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.869538,-28.639611,gbif,2022,3759404645,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
320,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.721444,-18.92539,gbif,2022,4034681472,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
321,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.254555,-15.529764,gbif,2022,3872892661,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
322,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.283069,-15.576344,gbif,2022,3872876689,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
323,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.216365,-15.588409,gbif,2022,3872898642,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
324,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.397773,-15.436131,gbif,2022,3873199492,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
325,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.925864,-32.901137,gbif,2022,3988491134,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
326,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.886396,-30.618823,gbif,2022,4453994903,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
327,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.143765,-17.411201,gbif,2022,4528331565,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
328,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.440006,-29.37689,gbif,2022,3773755055,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
329,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.488579,-20.097391,gbif,2022,3824142615,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
330,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.488514,-20.097492,gbif,2022,3824509682,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
331,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.488251,-20.097605,gbif,2022,3906030340,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
332,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.488251,-20.097605,gbif,2022,4156120967,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
333,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.969258,-15.864481,gbif,2022,3860792979,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
334,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.828446,-31.797658,gbif,2022,4121256152,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
335,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.816094,-31.68497,gbif,2022,3873963072,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
336,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.988542,-19.054944,gbif,2022,4436069557,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
337,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-55.865771,-15.466057,gbif,2022,4034655545,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
338,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.757868,-18.839961,gbif,2022,3873835073,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
339,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.106928,-30.480231,gbif,2022,3873898858,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
340,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-54.165577,-17.220368,gbif,2022,3873517628,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
341,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-66.021476,-13.610327,gbif,2022,3903073654,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
342,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.814484,-18.177021,gbif,2022,3985683199,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
343,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.82295,-18.067427,gbif,2022,4006576955,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
344,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.024427,-16.510902,gbif,2022,4067643971,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
345,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.406834,-20.095287,gbif,2022,4528258162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
346,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.914462,-22.376082,gbif,2022,4868194666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
347,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.912917,-22.367481,gbif,2022,4868194662,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
348,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.414383,-31.382051,gbif,2022,3881700274,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
349,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-54.012181,-17.103541,gbif,2022,3888807107,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
350,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.863641,-31.755563,gbif,2022,4908720306,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
351,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.2801,-31.362964,gbif,2022,3902722147,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
352,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.133977,-25.098976,gbif,2022,3902306639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
353,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.535175,-20.331876,gbif,2022,3902525468,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
354,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.826148,-12.448307,gbif,2022,4103115418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
355,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.539136,-20.243809,gbif,2022,3912202650,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
356,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.550895,-20.246116,gbif,2022,3912041869,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
357,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.930761,-18.167558,gbif,2022,4952209347,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
358,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.49227,-29.751243,gbif,2022,3903033947,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
359,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.46816,-28.912728,gbif,2022,3903259341,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
360,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.221354,-31.387861,gbif,2022,4165378442,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
361,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.996245,-18.154423,gbif,2022,3923495955,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
362,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.841385,-18.16848,gbif,2022,3923282962,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
363,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.140617,-32.453792,gbif,2022,3988492140,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
364,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.668371,-18.379912,gbif,2022,4054730094,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
365,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.892778,-17.880005,gbif,2022,4162335427,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
366,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.267737,-21.284964,gbif,2022,4868192898,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
367,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.402985,-20.12454,gbif,2022,3925421210,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
368,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.413444,-20.058433,gbif,2022,3925417201,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
369,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.480866,-20.113167,gbif,2022,3963701281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
370,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.651111,-31.729524,gbif,2022,4900868904,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
371,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.909255,-30.586578,gbif,2022,3988612130,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
372,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.379383,-20.317431,gbif,2022,4029206323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
373,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.256989,-20.318262,gbif,2022,4091469679,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
374,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.97582,-31.987625,gbif,2022,3963475054,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
375,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.606416,-23.39423,gbif,2022,4436071581,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
376,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.576248,-30.445934,gbif,2022,3985929995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
377,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.443022,-30.431727,gbif,2022,3986356313,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
378,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.739544,-30.617716,gbif,2022,3988548766,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
379,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.408782,-30.627159,gbif,2022,3988489732,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
380,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.991284,-15.982036,gbif,2022,4431156634,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
381,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.739702,-31.537003,gbif,2022,3988629119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
382,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.16384,-30.086197,gbif,2022,4067268686,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
383,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.730091,-30.74959,gbif,2022,4009824227,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
384,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.321576,-14.899752,gbif,2022,4011511691,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
385,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.954729,-31.9305,gbif,2022,4011668903,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
386,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.193525,-31.830124,gbif,2022,4011512885,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
387,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.374496,-22.18751,gbif,2022,4011910052,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
388,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.360081,-16.967276,gbif,2022,4919536544,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
389,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.128647,-28.036728,gbif,2022,4067322707,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
390,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.704566,-14.858058,gbif,2022,4436062644,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
391,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.821426,-18.282048,gbif,2021,4011512609,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
392,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.556332,-20.022536,gbif,2021,4436296252,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
393,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.491164,-22.258903,gbif,2021,3031987049,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
394,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.466397,-22.433282,gbif,2021,3902111783,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
395,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.919944,-31.633878,gbif,2021,3039328105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
396,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.897612,-31.708517,gbif,2021,3302016475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
397,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.236108,-10.158515,gbif,2021,4910988141,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
398,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.924481,-30.541418,gbif,2021,3070726233,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
399,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.790349,-20.003838,gbif,2021,4015010177,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
