id,species_searched,species,longitude,latitude,source,date,key,temporal_filter,precision_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.gbf,.inst,.dpl,.summary
328,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-62.52285,-30.366761,gbif,2021,3416018476,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
329,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.816116,-18.315046,gbif,2021,4006533718,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
330,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.550257,-20.092646,gbif,2021,4080754495,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
331,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-65.660234,-14.101529,gbif,2021,4438875702,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
332,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.985308,-31.685486,gbif,2021,3398763984,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
333,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.303421,-31.36857,gbif,2021,3398661211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
334,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.474198,-23.325481,gbif,2021,3398850998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
335,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.864291,-15.989207,gbif,2021,3399158401,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
336,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-62.460142,-29.865191,gbif,2021,3416216380,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
337,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.980955,-28.769195,gbif,2021,3415711071,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
338,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.589037,-20.197575,gbif,2021,3456789669,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
339,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.718917,-17.241534,gbif,2021,3466267043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
340,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.506809,-19.413776,gbif,2021,4465498535,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
341,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.861971,-26.292604,gbif,2021,4911149783,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
342,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.918524,-19.625394,gbif,2021,3456113911,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
343,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.696758,-21.129556,gbif,2021,4868189336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
344,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.696759,-21.12952,gbif,2021,4868189344,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
345,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.30495,-22.916191,gbif,2020,4910827253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
346,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.986173,-18.277016,gbif,2020,4950191946,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
347,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.539946,-20.382042,gbif,2020,2574224025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
348,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.938028,-21.899396,gbif,2020,2609126875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
349,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.166579,-22.349986,gbif,2020,3032119599,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
350,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.106312,-31.190447,gbif,2020,3988539064,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
351,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.954692,-31.71239,gbif,2020,2814353896,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
352,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.95874,-31.772329,gbif,2020,2992786478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
353,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.464406,-28.781087,gbif,2020,2862382179,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
354,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.85905,-19.399886,gbif,2020,4015198428,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
355,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.410789,-20.303653,gbif,2020,4421171993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
356,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.863289,-31.632873,gbif,2020,2988457585,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
357,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.482376,-31.136581,gbif,2020,2851310372,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
358,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.98665,-31.637205,gbif,2020,2992697494,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
359,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.587888,-28.666684,gbif,2020,2862380798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
360,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.258187,-28.780009,gbif,2020,2864588098,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
361,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.361271,-28.703276,gbif,2020,2864893444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
362,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.832501,-15.943353,gbif,2020,2862336971,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
363,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.489104,-28.793077,gbif,2020,2864876895,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
364,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.402032,-28.794603,gbif,2020,2864865688,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
365,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.854623,-15.902195,gbif,2020,2873891623,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
366,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.608104,-21.13362,gbif,2020,2883136696,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
367,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.455288,-20.139374,gbif,2020,3061782606,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
368,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.917142,-28.053316,gbif,2020,3988626080,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
369,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.517456,-19.234844,gbif,2020,4046218772,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
370,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.919621,-21.113166,gbif,2020,4607203160,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
371,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-63.743576,-31.822214,gbif,2020,2898502015,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
372,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.405836,-20.224191,gbif,2020,2901531214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
373,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.987281,-21.863677,gbif,2020,3337892943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
374,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.557528,-20.05072,gbif,2020,4436467521,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
375,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.082417,-16.231029,gbif,2020,4935901580,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
376,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.553269,-28.791929,gbif,2020,3032095914,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
377,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.691272,-28.758666,gbif,2020,3061610484,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
378,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.737412,-20.115523,gbif,2019,3773579070,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
379,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.773029,-26.741149,gbif,2019,2350307864,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
380,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.908812,-15.953675,gbif,2019,2294563671,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
381,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.798073,-26.549641,gbif,2019,2634494309,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
382,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.854287,-15.982772,gbif,2019,2012956852,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
383,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.433753,-20.338453,gbif,2019,2244233458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
384,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.962125,-31.667963,gbif,2019,3988546072,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
385,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.866825,-15.982656,gbif,2019,2563441036,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
386,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.939742,-14.963383,gbif,2019,2236883704,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
387,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.647819,-31.339131,gbif,2019,2456557265,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
388,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.973171,-15.634747,gbif,2019,2244223134,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
389,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.275074,-23.292457,gbif,2019,4512165369,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
390,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.145243,-30.485145,gbif,2019,2465173503,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
391,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.629394,-22.096725,gbif,2019,2518016577,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
392,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.725627,-28.730387,gbif,2019,2540879974,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
393,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.098048,-30.054899,gbif,2019,2626109239,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
394,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.84258,-18.161573,gbif,2019,3302413603,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
395,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.567442,-17.587333,gbif,2019,4596942515,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
396,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.528023,-20.07042,gbif,2019,4936921890,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
397,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.640897,-20.390841000000002,gbif,2019,2397550444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
398,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.215858,-10.184086,gbif,2019,2423251017,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
399,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.970652,-29.269197,gbif,2019,2543028178,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
400,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.749245,-30.635408,gbif,2019,3039130995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
401,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.649201,-28.623463,gbif,2019,3988574105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
402,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.550062,-20.152163,gbif,2019,4133737939,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
403,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.096169,-30.599343,gbif,2019,2557648074,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
404,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.488525,-20.09742,gbif,2019,2837344087,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
405,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.488446,-20.097452,gbif,2019,2843788340,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
406,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.949734,-15.957283,gbif,2019,3070546775,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
407,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.571222,-22.316562,gbif,2019,2850787488,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
408,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.502404,-20.067161,gbif,2019,2460163470,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
409,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.56331,-20.138831,gbif,2019,2460048776,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
410,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.814739,-31.628332,gbif,2019,2988302416,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
411,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.437265,-14.070112,gbif,2019,2465260445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
412,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.991491,-18.392332,gbif,2019,2580207739,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
413,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.533247,-32.87534,gbif,2019,3032096931,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
414,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.197329,-30.270951,gbif,2019,3391349265,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
415,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.878359,-18.148088,gbif,2019,4597040057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
416,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.524315,-20.180171,gbif,2019,4851768632,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
417,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.389671,-22.543257,gbif,2019,2465169131,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
418,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.87705,-14.868649,gbif,2019,2563477419,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
419,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.742724,-28.634995,gbif,2018,2550019546,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
420,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.733154999999996,-28.765129,gbif,2018,2550006414,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
421,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.250875,-20.306833,gbif,2018,4607645341,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
422,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.690672,-21.589917,gbif,2018,4950141833,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
423,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.736487,-28.70277,gbif,2018,3070360332,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
424,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.147762,-30.19314,gbif,2018,3408004318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
425,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.179159,-30.068195,gbif,2018,2988372324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
426,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.18528,-28.928392,gbif,2018,3032157119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
427,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-54.210536,-17.191528,gbif,2018,3418864900,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
428,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.223337,-10.013311,gbif,2018,4597030859,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
429,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.631757,-10.38446,gbif,2018,4952466628,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
430,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.283079,-19.803893,gbif,2018,4954457759,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
431,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.668669,-22.101374,gbif,2018,3384562019,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
432,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.022764,-28.529647,gbif,2018,3858442073,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
433,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.443516,-20.069234,gbif,2018,2265869460,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
434,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.48934,-20.146198,gbif,2018,2234759853,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
435,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.722557,-17.282553,gbif,2017,3466312337,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
